Time, F.x, F.y, F.z, Key
33.5415, 0.0933936, -0.0207134, 0.0903979, X
33.543, 0.0933936, -0.0207134, 0.0903979, X
33.5714, 0.0933936, -0.0207134, 0.0903979, X
33.5723, 0.0933936, -0.0207134, 0.0903979, X
33.573, 0.0933936, -0.0207134, 0.0903979, X
33.5741, 0.0933936, -0.0207134, 0.0903979, X
33.5858, 0.0951153, -0.0210953, 0.0920644, X
33.5867, 0.0951153, -0.0210953, 0.0920644, X
33.6161, 0.095124, -0.0210562, 0.0920644, X
33.6169, 0.095124, -0.0210562, 0.0920644, X
33.6179, 0.095124, -0.0210562, 0.0920644, X
33.6299, 0.0964018, -0.021339, 0.0933011, X
33.6308, 0.0964018, -0.021339, 0.0933011, X
33.6593, 0.0964018, -0.021339, 0.0933011, X
33.6602, 0.0964018, -0.021339, 0.0933011, X
33.6612, 0.0964018, -0.021339, 0.0933011, X
33.6729, 0.0973915, -0.0215581, 0.094259, X
33.6739, 0.0973915, -0.0215581, 0.094259, X
33.7023, 0.0973915, -0.0215581, 0.094259, X
33.7032, 0.0973915, -0.0215581, 0.094259, X
33.7043, 0.0973915, -0.0215581, 0.094259, X
33.7159, 0.0981922, -0.0217353, 0.095034, X
33.717, 0.0981922, -0.0217353, 0.095034, X
33.7434, 0.0981922, -0.0217353, 0.095034, X
33.7445, 0.0981922, -0.0217353, 0.095034, X
33.7457, 0.0981922, -0.0217353, 0.095034, X
33.7584, 0.0987294, -0.021821, 0.0957918, X
33.7594, 0.0987294, -0.021821, 0.0957918, X
33.7884, 0.0987294, -0.021821, 0.0957918, X
33.7892, 0.0987294, -0.021821, 0.0957918, X
33.7902, 0.0987035, -0.0219615, 0.0957864, X
33.8041, 0.0992229, -0.0220343, 0.0962817, X
33.8049, 0.0992229, -0.0220343, 0.0962817, X
33.8333, 0.0992619, -0.0220297, 0.0962426, X
33.8342, 0.0992619, -0.0220297, 0.0962426, X
33.8353, 0.0992619, -0.0220297, 0.0962426, X
33.8478, 0.100655, -0.0223389, 0.0975937, X
33.8491, 0.100655, -0.0223389, 0.0975937, X
33.876, 0.100779, -0.0223568, 0.097462, X
33.8771, 0.100779, -0.0223568, 0.097462, X
33.878, 0.100779, -0.0223568, 0.097462, X
33.8793, 0.100779, -0.0223568, 0.097462, X
33.8918, 0.101845, -0.0225798, 0.0984148, X
33.893, 0.101845, -0.0225798, 0.0984148, X
33.9222, 0.101845, -0.0225798, 0.0984148, X
33.923, 0.101845, -0.0225798, 0.0984148, X
33.924, 0.101845, -0.0225798, 0.0984148, X
33.9366, 0.102506, -0.0227359, 0.0993085, X
33.9376, 0.102506, -0.0227359, 0.0993085, X
33.9705, 0.102506, -0.0227359, 0.0993085, X
33.9714, 0.102506, -0.0227359, 0.0993085, X
33.9723, 0.102506, -0.0227359, 0.0993085, X
33.9836, 0.103609, -0.0231202, 0.100318, X
33.9844, 0.103609, -0.0231202, 0.100318, X
34.0133, 0.103609, -0.0231202, 0.100318, X
34.014, 0.103609, -0.0231202, 0.100318, X
34.015, 0.103482, -0.0231017, 0.100454, X
34.027, 0.104907, -0.0234098, 0.101575, X
34.028, 0.104907, -0.0234098, 0.101575, X
34.0564, 0.104907, -0.0234098, 0.101575, X
34.0577, 0.104907, -0.0234098, 0.101575, X
34.0588, 0.104907, -0.0234098, 0.101575, X
34.0701, 0.105766, -0.0236116, 0.102671, X
34.0709, 0.105766, -0.0236116, 0.102671, X
34.0996, 0.105934, -0.0234365, 0.102538, X
34.1002, 0.105934, -0.0234365, 0.102538, X
34.1013, 0.105906, -0.023587, 0.102533, X
34.1139, 0.106546, -0.0237396, 0.103418, X
34.1148, 0.106546, -0.0237396, 0.103418, X
34.1434, 0.106546, -0.0237396, 0.103418, X
34.1442, 0.106546, -0.0237396, 0.103418, X
34.1454, 0.106546, -0.0237396, 0.103418, X
34.1567, 0.10728, -0.023893, 0.103863, X
34.1575, 0.10728, -0.023893, 0.103863, X
34.1856, 0.10729, -0.0238489, 0.103863, X
34.1865, 0.10729, -0.0238489, 0.103863, X
34.1871, 0.10729, -0.0238489, 0.103863, X
34.1882, 0.10729, -0.0238489, 0.103863, X
34.1996, 0.107644, -0.0239377, 0.104474, X
34.2007, 0.107776, -0.023957, 0.104333, X
34.2285, 0.107644, -0.0239377, 0.104474, X
34.2293, 0.107776, -0.023957, 0.104333, X
34.2303, 0.107776, -0.023957, 0.104333, X
34.2421, 0.109057, -0.0241903, 0.105752, X
34.2434, 0.109057, -0.0241903, 0.105752, X
34.2717, 0.109191, -0.0242097, 0.105609, X
34.2729, 0.109191, -0.0242097, 0.105609, X
34.274, 0.109191, -0.0242097, 0.105609, X
34.2868, 0.110184, -0.0244299, 0.106569, X
34.288, 0.110184, -0.0244299, 0.106569, X
34.3166, 0.110184, -0.0244299, 0.106569, X
34.3179, 0.110184, -0.0244299, 0.106569, X
34.3188, 0.110184, -0.0244299, 0.106569, X
34.3316, 0.110935, -0.0245965, 0.107296, X
34.3325, 0.110935, -0.0245965, 0.107296, X
34.3616, 0.110978, -0.0245913, 0.107252, X
34.3623, 0.110978, -0.0245913, 0.107252, X
34.3645, 0.110978, -0.0245913, 0.107252, X
34.3756, 0.112066, -0.0248324, 0.108304, X
34.3767, 0.112066, -0.0248324, 0.108304, X
34.4044, 0.112066, -0.0248324, 0.108304, X
34.4052, 0.111929, -0.0248125, 0.10845, X
34.407, 0.112066, -0.0248324, 0.108304, X
34.4189, 0.11274, -0.0249924, 0.109237, X
34.4198, 0.11274, -0.0249924, 0.109237, X
34.4489, 0.11274, -0.0249924, 0.109237, X
34.4498, 0.11274, -0.0249924, 0.109237, X
34.4507, 0.11274, -0.0249924, 0.109237, X
34.4638, 0.113355, -0.0251286, 0.109832, X
34.4649, 0.113355, -0.0251286, 0.109832, X
34.4928, 0.113216, -0.0251084, 0.10998, X
34.4939, 0.113216, -0.0251084, 0.10998, X
34.4951, 0.113216, -0.0251084, 0.10998, X
34.4961, 0.113216, -0.0251084, 0.10998, X
34.5078, 0.11369, -0.0252135, 0.11044, X
34.5088, 0.11369, -0.0252135, 0.11044, X
34.5391, 0.11369, -0.0252135, 0.11044, X
34.5401, 0.11369, -0.0252135, 0.11044, X
34.5414, 0.11369, -0.0252135, 0.11044, X
34.5536, 0.113918, -0.0252748, 0.110948, X
34.5549, 0.113918, -0.0252748, 0.110948, X
34.5829, 0.114058, -0.0252952, 0.110799, X
34.5837, 0.114058, -0.0252952, 0.110799, X
34.5848, 0.113918, -0.0252748, 0.110948, X
34.5965, 0.114185, -0.0253341, 0.111208, X
34.5974, 0.114185, -0.0253341, 0.111208, X
34.6267, 0.11423, -0.0253287, 0.111163, X
34.6276, 0.11423, -0.0253287, 0.111163, X
34.6289, 0.11423, -0.0253287, 0.111163, X
34.6399, 0.114924, -0.0254827, 0.111839, X
34.641, 0.114894, -0.025646, 0.111833, X
34.6708, 0.115066, -0.0255033, 0.111688, X
34.6717, 0.115066, -0.0255033, 0.111688, X
34.6728, 0.115066, -0.0255033, 0.111688, X
34.6848, 0.115565, -0.0256139, 0.112173, X
34.6857, 0.115565, -0.0256139, 0.112173, X
34.7139, 0.115621, -0.025561, 0.112127, X
34.7146, 0.115621, -0.025561, 0.112127, X
34.7156, 0.115621, -0.025561, 0.112127, X
34.7293, 0.116468, -0.0257482, 0.112949, X
34.7301, 0.116468, -0.0257482, 0.112949, X
34.76, 0.116468, -0.0257482, 0.112949, X
34.7607, 0.116468, -0.0257482, 0.112949, X
34.7619, 0.116468, -0.0257482, 0.112949, X
34.7732, 0.11707, -0.0258814, 0.113533, X
34.7741, 0.11707, -0.0258814, 0.113533, X
34.803, 0.11707, -0.0258814, 0.113533, X
34.8039, 0.11707, -0.0258814, 0.113533, X
34.8045, 0.11707, -0.0258814, 0.113533, X
34.8056, 0.11707, -0.0258814, 0.113533, X
34.8182, 0.117508, -0.0259782, 0.113958, X
34.819, 0.117508, -0.0259782, 0.113958, X
34.8469, 0.117508, -0.0259782, 0.113958, X
34.8477, 0.117508, -0.0259782, 0.113958, X
34.8489, 0.117508, -0.0259782, 0.113958, X
34.8614, 0.118335, -0.026161, 0.11476, X
34.8624, 0.118335, -0.026161, 0.11476, X
34.8892, 0.118382, -0.0261555, 0.114713, X
34.89, 0.118382, -0.0261555, 0.114713, X
34.8908, 0.118382, -0.0261555, 0.114713, X
34.9026, 0.119477, -0.0263975, 0.115774, X
34.9033, 0.119477, -0.0263975, 0.115774, X
34.9319, 0.119571, -0.0263863, 0.11568, X
34.933, 0.119571, -0.0263863, 0.11568, X
34.9341, 0.119571, -0.0263863, 0.11568, X
34.948, 0.121864, -0.0268923, 0.117899, X
34.9489, 0.121864, -0.0268923, 0.117899, X
34.9771, 0.121923, -0.0268365, 0.117851, X
34.9783, 0.121923, -0.0268365, 0.117851, X
34.9803, 0.121923, -0.0268365, 0.117851, X
34.9944, 0.124596, -0.0274249, 0.120435, X
34.9956, 0.124596, -0.0274249, 0.120435, X
35.0241, 0.124443, -0.0274028, 0.120598, X
35.025, 0.124443, -0.0274028, 0.120598, X
35.0261, 0.124443, -0.0274028, 0.120598, X
35.0391, 0.126941, -0.0279528, 0.123018, X
35.0402, 0.126941, -0.0279528, 0.123018, X
35.0692, 0.126797, -0.027878, 0.123184, X
35.0701, 0.126797, -0.027878, 0.123184, X
35.0714, 0.126797, -0.027878, 0.123184, X
35.0855, 0.128744, -0.0283062, 0.125076, X
35.0864, 0.128744, -0.0283062, 0.125076, X
35.1151, 0.128585, -0.0282832, 0.125244, X
35.116, 0.128585, -0.0282832, 0.125244, X
35.1168, 0.128585, -0.0282832, 0.125244, X
35.1179, 0.128744, -0.0283062, 0.125076, X
35.1301, 0.130212, -0.0286409, 0.126828, X
35.131, 0.130212, -0.0286409, 0.126828, X
35.1582, 0.130212, -0.0286409, 0.126828, X
35.1605, 0.130212, -0.0286409, 0.126828, X
35.1616, 0.130212, -0.0286409, 0.126828, X
35.1736, 0.131584, -0.0288859, 0.128153, X
35.1746, 0.131584, -0.0288859, 0.128153, X
35.2052, 0.131473, -0.0288561, 0.128273, X
35.2061, 0.131635, -0.0288796, 0.128101, X
35.2072, 0.131635, -0.0288796, 0.128101, X
35.2203, 0.133182, -0.0292134, 0.129837, X
35.2211, 0.133182, -0.0292134, 0.129837, X
35.2493, 0.133194, -0.0291587, 0.129837, X
35.2502, 0.133359, -0.0291824, 0.129663, X
35.2513, 0.133359, -0.0291824, 0.129663, X
35.2638, 0.135027, -0.02956, 0.131624, X
35.2645, 0.135027, -0.02956, 0.131624, X
35.2914, 0.135027, -0.02956, 0.131624, X
35.2923, 0.135027, -0.02956, 0.131624, X
35.2932, 0.135027, -0.02956, 0.131624, X
35.3047, 0.137019, -0.0299777, 0.133459, X
35.3054, 0.137073, -0.0299711, 0.133405, X
35.3332, 0.137242, -0.0299955, 0.133226, X
35.3341, 0.137242, -0.0299955, 0.133226, X
35.3349, 0.137242, -0.0299955, 0.133226, X
35.349, 0.139291, -0.0304433, 0.135215, X
35.3497, 0.139291, -0.0304433, 0.135215, X
35.3783, 0.139346, -0.0304367, 0.13516, X
35.379, 0.139346, -0.0304367, 0.13516, X
35.3799, 0.139346, -0.0304367, 0.13516, X
35.3931, 0.141932, -0.0310015, 0.137668, X
35.394, 0.141932, -0.0310015, 0.137668, X
35.4211, 0.141869, -0.0309627, 0.137742, X
35.4221, 0.141869, -0.0309627, 0.137742, X
35.4228, 0.141869, -0.0309627, 0.137742, X
35.4249, 0.141869, -0.0309627, 0.137742, X
35.4359, 0.146134, -0.0319069, 0.142249, X
35.4375, 0.146134, -0.0319069, 0.142249, X
35.4653, 0.146172, -0.0317, 0.142257, X
35.4661, 0.146172, -0.0317, 0.142257, X
35.467, 0.146134, -0.0319069, 0.142249, X
35.4784, 0.149273, -0.0326056, 0.145679, X
35.4793, 0.149273, -0.0326056, 0.145679, X
35.5075, 0.149273, -0.0326056, 0.145679, X
35.5084, 0.149273, -0.0326056, 0.145679, X
35.5094, 0.149273, -0.0326056, 0.145679, X
35.521, 0.151915, -0.0331827, 0.148257, X
35.522, 0.151915, -0.0331827, 0.148257, X
35.5504, 0.151727, -0.0331554, 0.148456, X
35.5513, 0.151727, -0.0331554, 0.148456, X
35.5523, 0.151787, -0.0331481, 0.148396, X
35.5654, 0.153982, -0.0336274, 0.150542, X
35.5663, 0.153982, -0.0336274, 0.150542, X
35.5945, 0.153791, -0.0335997, 0.150743, X
35.5959, 0.153791, -0.0335997, 0.150743, X
35.5969, 0.153791, -0.0335997, 0.150743, X
35.6097, 0.155616, -0.0339985, 0.152532, X
35.6107, 0.155616, -0.0339985, 0.152532, X
35.6395, 0.15563, -0.0339345, 0.152532, X
35.6405, 0.15563, -0.0339345, 0.152532, X
35.6421, 0.15563, -0.0339345, 0.152532, X
35.6537, 0.157178, -0.034272, 0.154049, X
35.6548, 0.157178, -0.034272, 0.154049, X
35.6834, 0.157178, -0.034272, 0.154049, X
35.6842, 0.157178, -0.034272, 0.154049, X
35.6854, 0.157178, -0.034272, 0.154049, X
35.6983, 0.158526, -0.0343325, 0.155338, X
35.6997, 0.158526, -0.0343325, 0.155338, X
35.7285, 0.158526, -0.0343325, 0.155338, X
35.7298, 0.158526, -0.0343325, 0.155338, X
35.7305, 0.158526, -0.0343325, 0.155338, X
35.7315, 0.158526, -0.0343325, 0.155338, X
35.7454, 0.159605, -0.0345662, 0.156395, X
35.7464, 0.159605, -0.0345662, 0.156395, X
35.7766, 0.159605, -0.0345662, 0.156395, X
35.7776, 0.159605, -0.0345662, 0.156395, X
35.7785, 0.159605, -0.0345662, 0.156395, X
35.7913, 0.160493, -0.0345224, 0.157233, X
35.7924, 0.160493, -0.0345224, 0.157233, X
35.8207, 0.160493, -0.0345224, 0.157233, X
35.8215, 0.160493, -0.0345224, 0.157233, X
35.8226, 0.160293, -0.0344939, 0.157443, X
35.8357, 0.160927, -0.0346303, 0.158065, X
35.8368, 0.160927, -0.0346303, 0.158065, X
35.8676, 0.161127, -0.0346588, 0.157855, X
35.8685, 0.160927, -0.0346303, 0.158065, X
35.8695, 0.161127, -0.0346588, 0.157855, X
35.8813, 0.1614, -0.0347319, 0.158529, X
35.8821, 0.1614, -0.0347319, 0.158529, X
35.9107, 0.1614, -0.0347319, 0.158529, X
35.9115, 0.1614, -0.0347319, 0.158529, X
35.9126, 0.1614, -0.0347319, 0.158529, X
35.9251, 0.161702, -0.0347971, 0.158827, X
35.9265, 0.161702, -0.0347971, 0.158827, X
35.9548, 0.161702, -0.0347971, 0.158827, X
35.9564, 0.161702, -0.0347971, 0.158827, X
35.9579, 0.161702, -0.0347971, 0.158827, X
35.9703, 0.161873, -0.0348339, 0.158995, X
35.9711, 0.161873, -0.0348339, 0.158995, X
35.9985, 0.161873, -0.0348339, 0.158995, X
35.9993, 0.161873, -0.0348339, 0.158995, X
36.0003, 0.161873, -0.0348339, 0.158995, X
36.0117, 0.161934, -0.034847, 0.159054, X
36.0128, 0.161934, -0.034847, 0.159054, X
36.0409, 0.161934, -0.034847, 0.159054, X
36.0417, 0.162136, -0.0348758, 0.158843, X
36.0423, 0.162136, -0.0348758, 0.158843, X
36.0432, 0.162136, -0.0348758, 0.158843, X
36.0537, 0.1619, -0.0348395, 0.15902, X
36.0545, 0.1619, -0.0348395, 0.15902, X
36.0848, 0.1619, -0.0348395, 0.15902, X
36.0855, 0.1619, -0.0348395, 0.15902, X
36.0865, 0.162101, -0.0348683, 0.158809, X
36.0975, 0.161791, -0.0348162, 0.158914, X
36.0984, 0.161791, -0.0348162, 0.158914, X
36.1257, 0.161791, -0.0348162, 0.158914, X
36.1265, 0.161791, -0.0348162, 0.158914, X
36.1274, 0.161791, -0.0348162, 0.158914, X
36.1376, 0.161806, -0.0348048, 0.15852, X
36.1391, 0.161806, -0.0348048, 0.15852, X
36.1678, 0.161564, -0.035005, 0.158723, X
36.1686, 0.161564, -0.035005, 0.158723, X
36.1696, 0.161564, -0.035005, 0.158723, X
36.1812, 0.161372, -0.034726, 0.158502, X
36.1821, 0.161345, -0.0348882, 0.158494, X
36.2109, 0.161386, -0.0346597, 0.158502, X
36.2117, 0.161386, -0.0346597, 0.158502, X
36.2126, 0.161386, -0.0346597, 0.158502, X
36.2237, 0.161117, -0.0346018, 0.158237, X
36.2255, 0.161117, -0.0346018, 0.158237, X
36.2538, 0.161117, -0.0346018, 0.158237, X
36.2546, 0.161117, -0.0346018, 0.158237, X
36.2558, 0.161117, -0.0346018, 0.158237, X
36.2674, 0.161317, -0.0345754, 0.15842, X
36.2681, 0.161317, -0.0345754, 0.15842, X
36.2961, 0.161331, -0.034509, 0.15842, X
36.297, 0.161331, -0.034509, 0.15842, X
36.2979, 0.161331, -0.034509, 0.15842, X
36.3105, 0.161545, -0.0345403, 0.158222, X
36.3113, 0.161545, -0.0345403, 0.158222, X
36.34, 0.161303, -0.0347404, 0.158425, X
36.3408, 0.161303, -0.0347404, 0.158425, X
36.342, 0.161303, -0.0347404, 0.158425, X
36.3521, 0.161472, -0.0345246, 0.15815, X
36.3532, 0.161472, -0.0345246, 0.15815, X
36.3822, 0.16123, -0.0347246, 0.158353, X
36.383, 0.16123, -0.0347246, 0.158353, X
36.3835, 0.16123, -0.0347246, 0.158353, X
36.3845, 0.16123, -0.0347246, 0.158353, X
36.3952, 0.161088, -0.034694, 0.158214, X
36.3965, 0.161088, -0.034694, 0.158214, X
36.4252, 0.161088, -0.034694, 0.158214, X
36.4261, 0.161088, -0.034694, 0.158214, X
36.4272, 0.161103, -0.0346278, 0.158214, X
36.4406, 0.161419, -0.0346959, 0.158525, X
36.4417, 0.161419, -0.0346959, 0.158525, X
36.47, 0.161483, -0.034688, 0.158461, X
36.4706, 0.161483, -0.034688, 0.158461, X
36.4718, 0.161483, -0.034688, 0.158461, X
36.4832, 0.162823, -0.034961, 0.159365, X
36.484, 0.162823, -0.034961, 0.159365, X
36.513, 0.162837, -0.0348941, 0.159365, X
36.5136, 0.162837, -0.0348941, 0.159365, X
36.5147, 0.162837, -0.0348941, 0.159365, X
36.5264, 0.164591, -0.03527, 0.161082, X
36.5271, 0.164591, -0.03527, 0.161082, X
36.5552, 0.164387, -0.035241, 0.161296, X
36.556, 0.164387, -0.035241, 0.161296, X
36.557, 0.164387, -0.035241, 0.161296, X
36.5684, 0.165908, -0.035582, 0.163208, X
36.5691, 0.165908, -0.035582, 0.163208, X
36.599, 0.165908, -0.035582, 0.163208, X
36.5997, 0.165908, -0.035582, 0.163208, X
36.6007, 0.165908, -0.035582, 0.163208, X
36.6124, 0.16748, -0.0359343, 0.16518, X
36.6132, 0.16748, -0.0359343, 0.16518, X
36.6413, 0.16748, -0.0359343, 0.16518, X
36.642, 0.16748, -0.0359343, 0.16518, X
36.643, 0.16748, -0.0359343, 0.16518, X
36.6573, 0.00165389, -0.000354857, 0.00163117, X
36.658, 0.00167275, -0.000358903, 0.00164977, X
36.6846, 0.0016927, -0.000365862, 0.00167177, X
36.6856, 0.00171422, -0.000370666, 0.00169738, X
36.6862, 0.00173993, -0.000376227, 0.00172285, X
36.6871, 0.00176748, -0.000382185, 0.00175013, X
36.6988, 0.00182037, -0.000393125, 0.00179963, X
36.7001, 0.00185126, -0.000399794, 0.00183016, X
36.7272, 0.00188592, -0.000409624, 0.00185853, X
36.7281, 0.00191898, -0.000416806, 0.00189111, X
36.7291, 0.00195095, -0.000421058, 0.00192717, X
36.7411, 0.0020295, -0.000440811, 0.00200003, X
36.7428, 0.0020661, -0.000445728, 0.00203568, X
36.7722, 0.00209977, -0.000456261, 0.00207461, X
36.7731, 0.00214009, -0.000464832, 0.00210902, X
36.774, 0.00217884, -0.000473248, 0.0021472, X
36.7857, 0.00225117, -0.000489158, 0.00222419, X
36.7874, 0.00229321, -0.000498294, 0.00226573, X
36.8162, 0.00233394, -0.000507353, 0.00231192, X
36.8177, 0.00237926, -0.000517205, 0.00235681, X
36.8185, 0.00242698, -0.000524012, 0.00240359, X
36.8309, 0.00250607, -0.000544771, 0.00248243, X
36.8323, 0.00255734, -0.000555916, 0.00253321, X
36.8609, 0.00261028, -0.000567424, 0.00258565, X
36.8618, 0.00266474, -0.000579261, 0.00263959, X
36.8628, 0.00272051, -0.000591386, 0.00269484, X
36.8752, 0.00280622, -0.000610017, 0.00277974, X
36.8762, 0.00286452, -0.00062269, 0.00283749, X
36.9043, 0.00291969, -0.000634945, 0.00289959, X
36.9051, 0.0029787, -0.000647776, 0.00295819, X
36.9061, 0.00303762, -0.00066059, 0.00301671, X
36.9193, 0.0031228, -0.000679114, 0.0031013, X
36.9203, 0.0031851, -0.000692377, 0.00315504, X
36.9504, 0.00323965, -0.000704082, 0.00321479, X
36.9512, 0.00329558, -0.000716237, 0.00327029, X
36.9522, 0.00334986, -0.000728034, 0.00332415, X
36.9645, 0.00342727, -0.000744857, 0.00340096, X
36.9656, 0.00348221, -0.000756487, 0.00344661, X
36.9945, 0.00352602, -0.000766319, 0.00349896, X
36.9958, 0.00357159, -0.000776223, 0.00354418, X
36.9974, 0.0036144, -0.000785526, 0.00358666, X
36.9984, 0.00365429, -0.000794196, 0.00362625, X
37.0108, 0.00371435, -0.000807248, 0.00368584, X
37.0122, 0.00374836, -0.000814639, 0.00371959, X
37.0401, 0.00377921, -0.000821345, 0.00375021, X
37.0412, 0.00380689, -0.00082736, 0.00377767, X
37.0425, 0.00383139, -0.000832685, 0.00380198, X
37.0548, 0.00387272, -0.000841668, 0.003843, X
37.056, 0.00389106, -0.000845654, 0.0038612, X
37.0831, 0.00390634, -0.000848975, 0.00387636, X
37.0842, 0.00391864, -0.000851648, 0.00388856, X
37.0852, 0.00392804, -0.00085369, 0.00389789, X
37.0975, 0.00394666, -0.000856391, 0.00392611, X
37.0984, 0.00395059, -0.000857243, 0.00393002, X
37.1265, 0.00395193, -0.000857535, 0.00393136, X
37.1274, 0.00395082, -0.000857292, 0.00393024, X
37.1286, 0.00395232, -0.000857266, 0.00392164, X
37.14, 0.00396494, -0.000860357, 0.00394429, X
37.1411, 0.00395715, -0.000858667, 0.00393655, X
37.1695, 0.00394904, -0.000856364, 0.00392535, X
37.1702, 0.00393862, -0.00084832, 0.00391418, X
37.1713, 0.00392566, -0.000845528, 0.0039013, X
37.1829, 0.00393201, -0.000852322, 0.00389838, X
37.1837, 0.00391652, -0.000848962, 0.00388301, X
37.2127, 0.00390163, -0.0008452, 0.00386516, S
37.2136, 0.00388437, -0.000841462, 0.00384807, S
37.2145, 0.00386646, -0.000837583, 0.00383033, S
37.2256, 0.00387057, -0.000838472, 0.0038344, S
37.2263, 0.00385164, -0.000834372, 0.00381565, S
37.2545, 0.00383245, -0.000830215, 0.00379664, S
37.2552, 0.00381313, -0.00082603, 0.0037775, S
37.2562, 0.00379382, -0.000821846, 0.00375837, S
37.2671, 0.00380189, -0.000823074, 0.00376336, S
37.268, 0.00378283, -0.000818948, 0.00374449, S
37.2959, 0.00376417, -0.000814908, 0.00372602, S
37.2969, 0.00374603, -0.000810981, 0.00370807, S
37.2978, 0.00372854, -0.000807194, 0.00369075, S
37.3104, 0.00374061, -0.000804321, 0.00370193, S
37.3113, 0.00372462, -0.000800882, 0.00368611, S
37.3402, 0.0037096, -0.000797653, 0.00367125, X
37.3411, 0.00369566, -0.000794655, 0.00365745, X
37.3422, 0.00368287, -0.000791905, 0.00364479, X
37.3436, 0.0036713, -0.000789418, 0.00363334, X
37.3555, 0.00369973, -0.00079553, 0.00366148, X
37.3567, 0.00369071, -0.000793591, 0.00365255, X
37.3847, 0.00368462, -0.000791779, 0.00364361, X
37.3858, 0.0036786, -0.000790486, 0.00363766, X
37.3873, 0.00367423, -0.000789548, 0.00363334, X
37.4, 0.003719, -0.000797567, 0.00367728, X
37.4009, 0.00371824, -0.000797405, 0.00367653, X
37.4295, 0.00371483, -0.000796998, 0.00368263, X
37.4308, 0.00371971, -0.000797538, 0.00368452, X
37.432, 0.00372535, -0.000798747, 0.00369011, X
37.4445, 0.00377019, -0.00080785, 0.00373155, X
37.4453, 0.00378072, -0.000810105, 0.00374197, X
37.4723, 0.00379522, -0.000812696, 0.00375333, X
37.4734, 0.00381061, -0.000815992, 0.00376855, X
37.4747, 0.00382832, -0.000819783, 0.00378606, X
37.4862, 0.00389113, -0.00083357, 0.00385809, X
37.4876, 0.00391331, -0.000838322, 0.00388009, X
37.5144, 0.00393744, -0.000843491, 0.00390401, X
37.5153, 0.00396339, -0.000849051, 0.00392974, X
37.5163, 0.00399107, -0.00085498, 0.00395718, X
37.5291, 0.0040632, -0.000870785, 0.00403908, X
37.5299, 0.0040995, -0.000878207, 0.00406469, X
37.5576, 0.00412857, -0.000884231, 0.00410079, X
37.5587, 0.00416248, -0.000891491, 0.00413447, X
37.5597, 0.00419759, -0.000899011, 0.00416934, X
37.5711, 0.00430332, -0.000921657, 0.00427437, X
37.5721, 0.00434117, -0.000929763, 0.00431196, X
37.6009, 0.00438355, -0.000937645, 0.00434712, X
37.6018, 0.0044235, -0.00094619, 0.00438673, X
37.6031, 0.00446456, -0.000954972, 0.00442745, X
37.6148, 0.00459513, -0.000982902, 0.00455694, X
37.6156, 0.00463955, -0.000992403, 0.00460098, X
37.6438, 0.00467958, -0.00100137, 0.00465264, X
37.6448, 0.00472715, -0.00101155, 0.00469994, X
37.6455, 0.00477663, -0.00102213, 0.00474913, X
37.6464, 0.00482256, -0.0010303, 0.00480672, X
37.6579, 0.00494863, -0.00105511, 0.00493195, X
37.6587, 0.00500572, -0.00106728, 0.00498884, X
37.6869, 0.00505891, -0.00107906, 0.00505483, X
37.6881, 0.00512087, -0.00109227, 0.00511675, X
37.6891, 0.00518517, -0.00110599, 0.005181, X
37.7003, 0.00531339, -0.00113334, 0.00530911, X
37.7016, 0.00538259, -0.0011481, 0.00537825, X
37.7299, 0.00545203, -0.00117089, 0.00544877, X
37.7308, 0.0055241, -0.00118637, 0.0055208, X
37.732, 0.00559703, -0.00120203, 0.00559368, X
37.7444, 0.00573257, -0.00122324, 0.00574271, X
37.7453, 0.00580673, -0.00123907, 0.005817, X
37.7725, 0.00588046, -0.0012548, 0.00589086, X
37.7734, 0.00595337, -0.00127036, 0.0059639, X
37.7746, 0.0060251, -0.00128567, 0.00603575, X
37.7867, 0.00616833, -0.00132441, 0.00617559, X
37.7877, 0.00623751, -0.00133927, 0.00624486, X
37.8145, 0.00630714, -0.00135334, 0.00630953, X
37.8154, 0.0063719, -0.00136724, 0.00637432, X
37.8164, 0.00643415, -0.0013806, 0.00643659, X
37.8277, 0.00656953, -0.00140965, 0.00657202, X
37.8285, 0.00662703, -0.00142198, 0.00662954, X
37.857, 0.00667321, -0.00143247, 0.00669293, X
37.8577, 0.00672492, -0.00144357, 0.00674479, X
37.8587, 0.00677375, -0.00145405, 0.00679377, X
37.871, 0.00689813, -0.00147778, 0.00691791, X
37.8716, 0.00694187, -0.00148715, 0.00696177, X
37.8999, 0.00698571, -0.00149558, 0.00700016, X
37.9018, 0.00702413, -0.00150381, 0.00703866, X
37.9028, 0.00706006, -0.0015115, 0.00707466, X
37.9136, 0.00718747, -0.00153877, 0.00720233, X
37.9144, 0.00721926, -0.00154558, 0.00723419, X
37.943, 0.00724904, -0.00155196, 0.00726403, X
37.9436, 0.00727704, -0.00155795, 0.00729209, X
37.9446, 0.00730352, -0.00156362, 0.00731862, X
37.9583, 0.00742147, -0.00158785, 0.00743089, X
37.9594, 0.00744598, -0.00159309, 0.00745543, X
37.9881, 0.00747273, -0.00159778, 0.00747625, X
37.9889, 0.00749591, -0.00160274, 0.00749944, X
37.9894, 0.00751873, -0.00160762, 0.00752227, X
37.9907, 0.00754135, -0.00161246, 0.00754491, X
38.0023, 0.00768678, -0.00164249, 0.00768427, X
38.0038, 0.00771302, -0.00164704, 0.00770435, X
