DOP, Force
0.0793875, 0.175665
0.0793875, 0.175255
0.0795829, 0.179685
0.0795829, 0.179254
0.0795829, 0.178815
0.0795829, 0.178367
0.0795829, 0.177911
0.0797578, 0.181801
0.0797578, 0.181332
0.0797578, 0.180859
0.0797578, 0.180382
0.0797578, 0.179903
0.0798789, 0.182433
0.0798789, 0.181949
0.0798789, 0.181466
0.0798789, 0.180981
0.0798789, 0.180497
0.0798789, 0.180012
0.0799536, 0.181389
0.0799536, 0.180905
0.0799536, 0.180421
0.0799536, 0.179936
0.0799536, 0.179451
0.0800807, 0.18213
0.0800807, 0.181642
0.0800807, 0.181153
0.0800807, 0.180662
0.0800807, 0.180171
0.0802881, 0.184849
0.0802881, 0.184357
0.0802881, 0.183865
0.0802881, 0.183376
0.0802881, 0.18289
0.080421, 0.185736
0.080421, 0.18526
0.080421, 0.184792
0.080421, 0.184331
0.080421, 0.183878
0.0806829, 0.189947
0.0806829, 0.189513
0.0806829, 0.189088
0.0806829, 0.188674
0.0806829, 0.188273
0.0809465, 0.194456
0.0809465, 0.194081
0.0809465, 0.193721
0.0809465, 0.193377
0.0809465, 0.193048
0.081128, 0.197271
0.081128, 0.196977
0.081128, 0.196699
0.081128, 0.196438
0.081128, 0.196193
0.0812644, 0.199367
0.0812644, 0.19915
0.0812644, 0.198945
0.0812644, 0.19875
0.0812644, 0.198563
0.0812644, 0.198383
0.0813592, 0.200588
0.0813592, 0.200416
0.0813592, 0.200245
0.0813592, 0.200074
0.0813592, 0.1999
0.0815163, 0.203646
0.0815163, 0.203463
0.0815163, 0.203274
0.0815163, 0.203078
0.0815163, 0.202874
0.0816249, 0.205392
0.0816249, 0.205174
0.0816249, 0.204949
0.0816249, 0.204717
0.0816249, 0.204478
0.0817438, 0.20721
0.0817438, 0.206958
0.0817438, 0.2067
0.0817438, 0.206437
0.0817438, 0.206169
0.0818219, 0.207866
0.0818219, 0.20759
0.0818219, 0.20731
0.0818219, 0.207027
0.0818219, 0.206742
0.0818735, 0.207765
0.0818735, 0.207475
0.0818735, 0.207183
0.0818735, 0.206888
0.0818735, 0.206591
0.0819472, 0.208151
0.0819472, 0.20785
0.0819472, 0.207547
0.0819472, 0.207242
0.0819472, 0.206935
0.0819949, 0.207844
0.0819949, 0.207535
0.0819949, 0.207225
0.0819949, 0.206915
0.0819949, 0.206603
0.0819949, 0.206292
0.0820138, 0.206486
0.0820138, 0.206174
0.0820138, 0.205862
0.0820138, 0.20555
0.0820138, 0.205237
0.0820227, 0.205181
0.0820227, 0.204868
0.0820227, 0.204554
0.0820227, 0.20424
0.0820227, 0.203925
0.0820178, 0.203525
0.0820178, 0.203208
0.0820178, 0.20289
0.0820178, 0.20257
0.0820178, 0.202249
0.0819993, 0.20151
0.0819993, 0.201186
0.0819993, 0.200861
0.0819993, 0.200535
0.0819993, 0.200207
0.0821083, 0.202588
0.0821083, 0.202257
0.0821083, 0.201926
0.0821083, 0.201596
0.0821083, 0.201267
0.0822996, 0.20569
0.0822996, 0.205369
0.0822996, 0.205055
0.0822996, 0.20475
0.0822996, 0.204455
0.0825122, 0.209451
0.0825122, 0.209184
0.0825122, 0.208932
0.0825122, 0.208698
0.0825122, 0.208483
0.0825122, 0.208289
0.0827034, 0.212868
0.0827034, 0.212717
0.0827034, 0.212588
0.0827034, 0.212481
0.0827034, 0.212396
0.082933, 0.218038
0.082933, 0.217995
0.082933, 0.217973
0.082933, 0.217969
0.082933, 0.217985
0.0831036, 0.222275
0.0831036, 0.222324
0.0831036, 0.222388
0.0831036, 0.222466
0.0831036, 0.222555
0.0833251, 0.228167
0.0833251, 0.228275
0.0833251, 0.228389
0.0833251, 0.22851
0.0833251, 0.228634
0.0836223, 0.236157
0.0836223, 0.236288
0.0836223, 0.23642
0.0836223, 0.236555
0.0836223, 0.236692
0.0838849, 0.243381
0.0838849, 0.243522
0.0838849, 0.243665
0.0838849, 0.243811
0.0838849, 0.24396
0.0840842, 0.24909
0.0840842, 0.249244
0.0840842, 0.2494
0.0840842, 0.249557
0.0840842, 0.249716
0.0842834, 0.254851
0.0842834, 0.255009
0.0842834, 0.255166
0.0842834, 0.255321
0.0842834, 0.255472
0.0842834, 0.25562
0.0846169, 0.264071
0.0846169, 0.264209
0.0846169, 0.264343
0.0846169, 0.264473
0.0846169, 0.264599
0.084907, 0.271975
0.084907, 0.272097
0.084907, 0.27222
0.084907, 0.272343
0.084907, 0.272467
0.0852576, 0.281338
0.0852576, 0.281468
0.0852576, 0.281602
0.0852576, 0.28174
0.0852576, 0.281883
0.0856981, 0.0330126
0.0856981, 0.0332037
0.0856981, 0.0334045
0.0856981, 0.0336164
0.0856981, 0.0338407
0.0864048, 0.0344841
0.0864048, 0.0347412
0.0864048, 0.0350168
0.0864048, 0.0353141
0.0864048, 0.0356366
0.0871329, 0.0364245
0.0871329, 0.0368124
0.0871329, 0.0372361
0.0871329, 0.0376984
0.0871329, 0.038202
0.0876836, 0.0391001
0.0876836, 0.0396961
0.0876836, 0.0403362
0.0876836, 0.0410192
0.0876836, 0.0417429
0.0881293, 0.0428129
0.0881293, 0.0436136
0.0881293, 0.0444436
0.0881293, 0.0452974
0.0881293, 0.0461695
0.0881293, 0.047054
0.0885504, 0.0482717
0.0885504, 0.0491692
0.0885504, 0.0500614
0.0885504, 0.050943
0.0885504, 0.0518088
0.0888956, 0.0529468
0.0888956, 0.0537718
0.0888956, 0.0545678
0.0888956, 0.055331
0.0888956, 0.056058
0.0892298, 0.0570493
0.0892298, 0.0576994
0.0892298, 0.058306
0.0892298, 0.0588679
0.0892298, 0.0593842
0.089505, 0.0601167
0.089505, 0.060543
0.089505, 0.0609234
0.089505, 0.0612585
0.089505, 0.061549
0.0898159, 0.0620999
0.0898159, 0.0623057
0.0898159, 0.062471
0.0898159, 0.0625977
0.0898159, 0.0626883
0.0900546, 0.0629814
0.0900546, 0.0630076
0.0900546, 0.0630051
0.0900546, 0.0629761
0.0900546, 0.0629228
0.0902416, 0.0630311
0.0902416, 0.0629346
0.0902416, 0.0628189
0.0902416, 0.0626853
0.0902416, 0.0625349
0.0904283, 0.0625504
0.0904283, 0.0623688
0.0904283, 0.062173
0.0904283, 0.0619638
0.0904283, 0.0617421
0.0904283, 0.0615085
0.0906061, 0.0614334
0.0906061, 0.0611778
0.0906061, 0.0609127
0.0906061, 0.0606388
0.0906061, 0.0603568
0.0907784, 0.060228
0.0907784, 0.0599313
0.0907784, 0.0596286
0.0907784, 0.0593207
0.0907784, 0.0590083
0.0909873, 0.0588817
0.0909873, 0.0585611
0.0909873, 0.0582383
0.0909873, 0.0579142
0.0909873, 0.0575897
0.0911784, 0.0574348
0.0911784, 0.0571118
0.0911784, 0.0567914
0.0911784, 0.0564743
0.0911784, 0.0561614
0.0914902, 0.056121
0.0914902, 0.0558168
0.0914902, 0.0555193
0.0914902, 0.0552299
0.0914902, 0.0549504
0.0917524, 0.0549021
0.0917524, 0.0546458
0.0917524, 0.0544039
0.0917524, 0.0541771
0.0917524, 0.0539662
0.0921172, 0.054071
0.0921172, 0.0538924
0.0921172, 0.0537315
0.0921172, 0.0535889
0.0921172, 0.0534655
0.0924211, 0.0536082
0.0924211, 0.0535244
0.0924211, 0.0534611
0.0924211, 0.053418
0.0924211, 0.0533947
0.0924211, 0.0533902
0.0926934, 0.0536232
0.0926934, 0.0536534
0.0926934, 0.0536988
0.0926934, 0.0537576
0.0926934, 0.053828
0.092985, 0.0541444
0.092985, 0.0542326
0.092985, 0.0543267
0.092985, 0.0544252
0.092985, 0.0545263
0.093248, 0.054844
0.093248, 0.0549468
0.093248, 0.0550482
0.093248, 0.0551469
0.093248, 0.0552418
0.0936194, 0.0556383
0.0936194, 0.0557233
0.0936194, 0.0558026
0.0936194, 0.0558766
0.0936194, 0.0559461
0.0939338, 0.0562738
0.0939338, 0.0563375
0.0939338, 0.0563995
0.0939338, 0.0564607
0.0939338, 0.0565217
0.0942512, 0.0568484
0.0942512, 0.0569109
0.0942512, 0.0569746
0.0942512, 0.0570398
0.0942512, 0.0571066
0.0947453, 0.0575912
0.0947453, 0.0576629
0.0947453, 0.0577383
0.0947453, 0.0578192
0.0947453, 0.0579075
0.0954077, 0.0585681
0.0954077, 0.05868
0.0954077, 0.058808
0.0954077, 0.058956
0.0954077, 0.0591278
0.0954077, 0.0593275
0.0958964, 0.0599807
0.0958964, 0.0602477
0.0958964, 0.0605508
0.0958964, 0.0608907
0.0958964, 0.0612668
0.0964167, 0.0621393
0.0964167, 0.0625875
0.0964167, 0.0630674
0.0964167, 0.0635763
0.0964167, 0.0641117
0.0969587, 0.0651711
0.0969587, 0.065755
0.0969587, 0.0663565
0.0969587, 0.0669728
0.0969587, 0.0676011
0.0974181, 0.0686829
0.0974181, 0.069331
0.0974181, 0.0699825
0.0974181, 0.0706343
0.0974181, 0.0712831
0.0979202, 0.0724341
0.0979202, 0.0730728
0.0979202, 0.0737001
0.0979202, 0.0743142
0.0979202, 0.0749132
0.0984796, 0.0760865
0.0984796, 0.0766564
0.0984796, 0.0772086
0.0984796, 0.0777434
0.0984796, 0.0782614
0.0991146, 0.0794578
0.0991146, 0.0799495
0.0991146, 0.0804284
0.0991146, 0.0808966
0.0991146, 0.0813565
0.0996746, 0.0824413
0.0996746, 0.0828954
0.0996746, 0.0833479
0.0996746, 0.0838004
0.0996746, 0.084254
0.0996746, 0.0847096
0.100191, 0.085767
0.100191, 0.086231
0.100191, 0.0866973
0.100191, 0.0871654
0.100191, 0.0876344
0.100719, 0.0887336
0.100719, 0.0892044
0.100719, 0.0896728
0.100719, 0.0901375
0.100719, 0.0905974
0.101214, 0.091658
0.101214, 0.092108
0.101214, 0.0925499
0.101214, 0.0929825
0.101214, 0.0934048
0.101816, 0.0945708
0.101816, 0.0949732
0.101816, 0.0953635
0.101816, 0.0957424
0.101816, 0.0961106
0.102404, 0.097222
0.102404, 0.0975756
0.102404, 0.0979225
0.102404, 0.0982641
0.102404, 0.0986018
0.103206, 0.0999818
0.103206, 0.10032
0.103206, 0.100661
0.103206, 0.101007
0.103206, 0.101363
0.104287, 0.103167
0.104287, 0.10356
0.104287, 0.103978
0.104287, 0.104426
0.104287, 0.104913
0.104287, 0.105445
0.105218, 0.107299
0.105218, 0.107946
0.105218, 0.108653
0.105218, 0.109424
0.105218, 0.11026
0.106109, 0.112418
0.106109, 0.113392
0.106109, 0.114428
0.106109, 0.115522
0.106109, 0.116668
0.106908, 0.119045
0.106908, 0.120295
0.106908, 0.121581
0.106908, 0.122897
0.106908, 0.124234
0.107639, 0.126725
0.107639, 0.128095
0.107639, 0.129463
0.107639, 0.130821
0.107639, 0.132164
0.108407, 0.134743
0.108407, 0.136043
0.108407, 0.137308
0.108407, 0.138533
0.108407, 0.139713
0.109272, 0.142335
0.109272, 0.143431
0.109272, 0.144477
0.109272, 0.145474
0.109272, 0.146424
0.109934, 0.148503
0.109934, 0.149369
0.109934, 0.150193
0.109934, 0.150974
0.109934, 0.151715
0.110544, 0.153525
0.110544, 0.154189
0.110544, 0.154812
0.110544, 0.155394
0.110544, 0.155935
0.110544, 0.156433
0.111077, 0.157879
0.111077, 0.158295
0.111077, 0.158668
0.111077, 0.158998
0.111077, 0.159283
0.111669, 0.160636
0.111669, 0.160834
0.111669, 0.160987
0.111669, 0.161099
0.111669, 0.161169
0.112205, 0.16221
0.112205, 0.162204
0.112205, 0.162163
0.112205, 0.162089
0.112205, 0.161984
0.112696, 0.162774
0.112696, 0.162612
0.112696, 0.162426
0.112696, 0.162215
0.112696, 0.161982
0.113575, 0.163376
0.113575, 0.163101
0.113575, 0.162813
0.113575, 0.162518
0.113575, 0.162222
0.113575, 0.161934
0.113575, 0.161662
0.114738, 0.163574
0.114738, 0.163355
0.114738, 0.163179
0.114738, 0.163055
0.114738, 0.162995
0.115621, 0.164636
0.115621, 0.164729
0.115621, 0.164908
0.115621, 0.165176
0.115621, 0.165533
0.116493, 0.167599
0.116493, 0.168136
0.116493, 0.168756
0.116493, 0.169452
0.116493, 0.170219
0.117455, 0.198871
0.117455, 0.199762
0.117455, 0.200702
0.117455, 0.201685
0.117455, 0.202704
0.117455, 0.203754
0.118294, 0.25743
0.118294, 0.258523
0.118294, 0.259629
0.118294, 0.26074
0.118294, 0.261851
0.119224, 0.323336
0.119224, 0.324428
0.119224, 0.325505
0.119224, 0.326561
0.119224, 0.327594
0.119943, 0.375315
0.119943, 0.376294
0.119943, 0.377243
0.119943, 0.378157
0.119943, 0.379033
0.120613, 0.423377
0.120613, 0.424168
0.120613, 0.424911
0.120613, 0.425603
0.120613, 0.426242
0.121188, 0.464132
0.121188, 0.464656
0.121188, 0.46512
0.121188, 0.465521
0.121188, 0.465859
0.121684, 0.498318
0.121684, 0.498524
0.121684, 0.498663
0.121684, 0.498734
0.121684, 0.498737
0.122166, 0.529966
0.122166, 0.529834
0.122166, 0.529634
0.122166, 0.52937
0.122166, 0.529042
0.122166, 0.528652
0.122614, 0.557305
0.122614, 0.5568
0.122614, 0.556243
0.122614, 0.555636
0.122614, 0.554983
0.123075, 0.584286
0.123075, 0.58355
0.123075, 0.582778
0.123075, 0.581974
0.123075, 0.581142
0.123537, 0.610425
0.123537, 0.609548
0.123537, 0.608654
0.123537, 0.607747
0.123537, 0.606831
0.123963, 0.633656
0.123963, 0.63273
0.123963, 0.631805
0.123963, 0.630881
0.123963, 0.629961
0.124272, 0.649128
0.124272, 0.64822
0.124272, 0.647318
0.124272, 0.646421
0.124272, 0.645529
0.124499, 0.659376
0.124499, 0.658488
0.124499, 0.657598
0.124499, 0.656703
0.124499, 0.655801
0.124659, 0.665335
0.124659, 0.664409
0.124659, 0.663465
0.124659, 0.662502
0.124659, 0.661516
0.124761, 0.667197
0.124761, 0.666157
0.124761, 0.665086
0.124761, 0.663984
0.124761, 0.662847
0.124761, 0.661675
0.124822, 0.66456
0.124822, 0.663316
0.124822, 0.662035
0.124822, 0.660717
0.124822, 0.659363
0.124865, 0.660843
0.124865, 0.65942
0.124865, 0.657964
0.124865, 0.656478
0.124865, 0.654962
0.124909, 0.656232
0.124909, 0.654665
0.124909, 0.653076
0.124909, 0.651468
0.124909, 0.649844
0.12495, 0.651051
0.12495, 0.649402
0.12495, 0.647746
0.12495, 0.646085
0.12495, 0.644422
0.12499, 0.645593
0.12499, 0.643934
0.12499, 0.642283
0.12499, 0.64064
0.12499, 0.639008
0.125026, 0.640166
0.125026, 0.638563
0.125026, 0.636977
0.125026, 0.635409
0.125026, 0.633861
0.125193, 0.643411
0.125193, 0.641906
0.125193, 0.640426
0.125193, 0.638972
0.125193, 0.637547
0.125303, 0.64344
0.125303, 0.64208
0.125303, 0.640755
0.125303, 0.639466
0.125303, 0.638215
0.125303, 0.637001
0.125492, 0.648128
0.125492, 0.646989
0.125492, 0.645889
0.125492, 0.644826
0.125492, 0.643801
0.125871, 0.66737
0.125871, 0.666422
0.125871, 0.665515
0.125871, 0.664649
0.125871, 0.663829
0.126164, 0.682138
0.126164, 0.681414
0.126164, 0.680741
0.126164, 0.68012
0.126164, 0.679551
0.126378, 0.69295
0.126378, 0.692483
0.126378, 0.692065
0.126378, 0.691692
0.126378, 0.691361
0.126671, 0.710168
0.126671, 0.70991
0.126671, 0.709682
0.126671, 0.709482
0.126671, 0.709306
0.12693, 0.726045
0.12693, 0.725909
0.12693, 0.725789
0.12693, 0.725683
0.12693, 0.725587
0.127211, 0.743772
0.127211, 0.743691
0.127211, 0.743614
0.127211, 0.74354
0.127211, 0.743468
0.127513, 0.763067
0.127513, 0.762994
0.127513, 0.76292
0.127513, 0.762845
0.127513, 0.762769
0.127513, 0.762691
0.127734, 0.77711
0.127734, 0.777031
0.127734, 0.77695
0.127734, 0.776867
0.127734, 0.776782
0.127949, 0.79072
0.127949, 0.790627
0.127949, 0.790529
0.127949, 0.790424
0.127949, 0.790312
0.128162, 0.804135
0.128162, 0.804006
0.128162, 0.803867
0.128162, 0.803717
0.128162, 0.803557
0.128363, 0.816546
0.128363, 0.816364
0.128363, 0.816172
0.128363, 0.815969
0.128363, 0.815754
0.128517, 0.825684
0.128517, 0.825449
0.128517, 0.825204
0.128517, 0.824948
0.128517, 0.824682
0.128722, 0.837773
0.128722, 0.837485
0.128722, 0.837188
0.128722, 0.83688
0.128722, 0.836564
0.128955, 0.851493
0.128955, 0.851163
0.128955, 0.850828
0.128955, 0.85049
0.128955, 0.850151
0.129167, 0.863641
0.129167, 0.863305
0.129167, 0.862972
0.129167, 0.862644
0.129167, 0.862323
0.129167, 0.862009
0.129365, 0.87465
0.129365, 0.874353
0.129365, 0.874064
0.129365, 0.873784
0.129365, 0.873514
0.12955, 0.885382
0.12955, 0.885129
0.12955, 0.884883
0.12955, 0.884645
0.12955, 0.884413
0.129692, 0.893494
0.129692, 0.893272
0.129692, 0.893054
0.129692, 0.892839
0.129692, 0.892624
0.129799, 0.899462
0.129799, 0.899244
0.129799, 0.899023
0.129799, 0.898795
0.129799, 0.89856
0.129919, 0.906196
0.129919, 0.905942
0.129919, 0.905677
0.129919, 0.905401
0.129919, 0.905111
0.130009, 0.910739
0.130009, 0.910424
0.130009, 0.910095
0.130009, 0.909753
0.130009, 0.909398
0.130072, 0.913245
0.130072, 0.912864
0.130072, 0.912469
0.130072, 0.912063
0.130072, 0.911643
0.130246, 0.922544
0.130246, 0.922101
0.130246, 0.921649
0.130246, 0.921188
0.130246, 0.920721
0.130246, 0.920252
0.130359, 0.927171
0.130359, 0.926703
0.130359, 0.92624
0.130359, 0.925782
0.130359, 0.925332
0.130525, 0.935736
0.130525, 0.935305
0.130525, 0.934885
0.130525, 0.934477
0.130525, 0.934082
0.13064, 0.941209
0.13064, 0.940843
0.13064, 0.940492
0.13064, 0.940156
0.13064, 0.939834
0.130722, 0.944945
0.130722, 0.94465
0.130722, 0.944366
0.130722, 0.944093
0.130722, 0.943827
0.130827, 0.950407
0.130827, 0.950153
0.130827, 0.949903
0.130827, 0.949656
0.130827, 0.949409
0.1309, 0.953982
0.1309, 0.953734
0.1309, 0.953485
0.1309, 0.953233
0.1309, 0.952977
0.130949, 0.955941
0.130949, 0.955675
0.130949, 0.955403
0.130949, 0.955124
0.130949, 0.954838
0.13099, 0.957261
0.13099, 0.956958
0.13099, 0.956646
0.13099, 0.956324
0.13099, 0.955993
0.13099, 0.955652
0.131032, 0.957914
0.131032, 0.957554
0.131032, 0.957184
0.131032, 0.956806
0.131032, 0.956419
0.131075, 0.958627
0.131075, 0.958225
0.131075, 0.957816
0.131075, 0.957402
0.131075, 0.956983
0.131115, 0.959342
0.131115, 0.958916
0.131115, 0.958487
0.131115, 0.958057
0.131115, 0.957627
0.131184, 0.962052
0.131184, 0.961623
0.131184, 0.961197
0.131184, 0.960775
0.131184, 0.960358
0.13138, 0.972622
0.13138, 0.972219
0.13138, 0.971825
0.13138, 0.971443
0.13138, 0.971077
0.131555, 0.982072
0.131555, 0.981743
0.131555, 0.981438
0.131555, 0.981158
0.131555, 0.980904
0.131856, 1.00021
0.131856, 1.00001
0.131856, 0.999847
0.131856, 0.999716
0.131856, 0.99962
0.131856, 0.999562
0.132164, 1.01953
0.132164, 1.01955
0.132164, 1.01961
0.132164, 1.01971
0.132164, 1.01985
0.132394, 1.03495
0.132394, 1.03517
0.132394, 1.03544
0.132394, 1.03574
0.132394, 1.03607
0.132624, 1.05139
0.132624, 1.05178
0.132624, 1.05219
0.132624, 1.05263
0.132624, 1.05308
0.132801, 1.06509
0.132801, 1.06556
0.132801, 1.06603
0.132801, 1.0665
0.132801, 1.06697
0.132998, 1.08026
0.132998, 1.08071
0.132998, 1.08115
0.132998, 1.08157
0.132998, 1.08197
0.1332, 1.09552
0.1332, 1.09587
0.1332, 1.09621
0.1332, 1.09652
0.1332, 1.09681
0.133447, 1.11321
0.133447, 1.11346
0.133447, 1.11368
0.133447, 1.11389
0.133447, 1.11407
0.133724, 1.13229
0.133724, 1.13245
0.133724, 1.1326
0.133724, 1.13274
0.133724, 1.13288
0.133724, 1.13301
0.134154, 1.16111
0.134154, 1.16125
0.134154, 1.16139
0.134154, 1.16155
0.134154, 1.16172
0.134602, 1.1911
0.134602, 1.19131
0.134602, 1.19155
0.134602, 1.19182
0.134602, 1.19211
0.134982, 1.21727
0.134982, 1.21764
0.134982, 1.21805
0.134982, 1.21849
0.134982, 1.21898
0.13529, 1.23955
0.13529, 1.24011
0.13529, 1.24069
0.13529, 1.2413
0.13529, 1.24193
0.135543, 1.25906
0.135543, 1.25972
0.135543, 1.26039
0.135543, 1.26107
0.135543, 1.26173
0.135751, 1.27601
0.135751, 1.27666
0.135751, 1.27729
0.135751, 1.27789
0.135751, 1.27847
0.13593, 1.29073
0.13593, 1.29124
0.13593, 1.29172
0.13593, 1.29215
0.13593, 1.29254
0.136118, 1.30515
0.136118, 1.30545
0.136118, 1.30571
0.136118, 1.30592
0.136118, 1.30609
0.136118, 1.30622
0.136263, 1.31581
0.136263, 1.31585
0.136263, 1.31586
0.136263, 1.31583
0.136263, 1.31576
0.136369, 1.32253
0.136369, 1.3224
0.136369, 1.32225
0.136369, 1.32206
0.136369, 1.32185
0.136454, 1.32722
0.136454, 1.32696
0.136454, 1.32668
0.136454, 1.32638
0.136454, 1.32607
0.136517, 1.32979
0.136517, 1.32944
0.136517, 1.32908
0.136517, 1.3287
0.136517, 1.3283
0.136559, 1.33069
0.136559, 1.33027
0.136559, 1.32984
0.136559, 1.32939
0.136559, 1.32894
0.136602, 1.33109
0.136602, 1.33061
0.136602, 1.33012
0.136602, 1.32963
0.136602, 1.32913
0.136647, 1.33111
0.136647, 1.3306
0.136647, 1.33008
0.136647, 1.32955
0.136647, 1.32902
0.136694, 1.33095
0.136694, 1.33041
0.136694, 1.32987
0.136694, 1.32933
0.136694, 1.32879
0.136694, 1.32825
0.136742, 1.33013
0.136742, 1.32959
0.136742, 1.32906
0.136742, 1.32853
0.136742, 1.328
0.136787, 1.32993
0.136787, 1.32942
0.136787, 1.32891
0.136787, 1.32841
0.136787, 1.32792
0.136835, 1.32975
0.136835, 1.32928
0.136835, 1.32881
0.136835, 1.32836
0.136835, 1.32791
0.136886, 1.32979
0.136886, 1.32936
0.136886, 1.32895
0.136886, 1.32855
0.136886, 1.32816
0.136938, 1.33027
0.136938, 1.32991
0.136938, 1.32956
0.136938, 1.32922
0.136938, 1.3289
0.136992, 1.33134
0.136992, 1.33105
0.136992, 1.33078
0.136992, 1.33052
0.136992, 1.33029
0.137046, 1.33307
0.137046, 1.33288
0.137046, 1.3327
0.137046, 1.33255
0.137046, 1.33243
0.137046, 1.33232
0.137101, 1.33556
0.137101, 1.33551
0.137101, 1.33548
0.137101, 1.33548
0.137101, 1.3355
0.137156, 1.33921
0.137156, 1.33928
0.137156, 1.33938
0.137156, 1.3395
0.137156, 1.33965
0.137211, 1.34396
0.137211, 1.34415
0.137211, 1.34437
0.137211, 1.3446
0.137211, 1.34486
0.137266, 1.34977
0.137266, 1.35006
0.137266, 1.35037
0.137266, 1.35069
0.137266, 1.35103
0.137322, 1.35659
0.137322, 1.35696
0.137322, 1.35733
0.137322, 1.35772
0.137322, 1.35811
0.137377, 1.36533
0.137377, 1.36574
0.137377, 1.36616
0.137377, 1.36658
0.137377, 1.36702
0.137434, 1.37464
0.137434, 1.3751
0.137434, 1.37557
0.137434, 1.37606
0.137434, 1.37656
0.137486, 1.38722
0.137486, 1.38775
0.137486, 1.38829
0.137486, 1.38885
0.137486, 1.38942
0.137486, 1.39
0.137534, 1.40588
0.137534, 1.4065
0.137534, 1.40714
0.137534, 1.40782
0.137534, 1.40854
0.124752, 0.558803
0.124752, 0.559573
0.124752, 0.560283
0.124752, 0.560822
0.124752, 0.561068
0.120062, 0.276792
0.120062, 0.276183
0.120062, 0.275182
0.120062, 0.273981
0.120062, 0.272942
0.120842, 0.305124
0.120842, 0.30611
0.120842, 0.309021
0.120842, 0.31418
0.120842, 0.321562
0.120533, 0.300759
0.120533, 0.311597
0.120533, 0.323548
0.120533, 0.33624
0.120533, 0.349351
0.120113, 0.333597
0.120113, 0.346759
0.120113, 0.359627
0.120113, 0.372033
0.120113, 0.383836
0.119692, 0.370865
0.119692, 0.381138
0.119692, 0.39053
0.119692, 0.398991
0.119692, 0.406489
0.119277, 0.394635
0.119277, 0.40018
0.119277, 0.404762
0.119277, 0.408408
0.119277, 0.411156
0.119277, 0.413049
0.118868, 0.408518
0.118868, 0.408866
0.118868, 0.408533
0.118868, 0.407584
0.118868, 0.406087
0.118469, 0.41702
0.118469, 0.414626
0.118469, 0.411883
0.118469, 0.408856
0.118469, 0.405604
0.11808, 0.43223
0.11808, 0.428699
0.11808, 0.425105
0.11808, 0.421495
0.11808, 0.417909
0.117682, 0.472359
0.117682, 0.468926
0.117682, 0.465614
0.117682, 0.462446
0.117682, 0.459441
0.110468, 0.1948
0.110468, 0.192368
0.110468, 0.190207
0.110468, 0.188401
0.110468, 0.187049
0.0971658, 0.155687
0.0971658, 0.155597
0.0971658, 0.156195
0.0971658, 0.157607
0.0971658, 0.15996
0.0949807, 0.158184
0.0949807, 0.1626
0.0949807, 0.168173
0.0949807, 0.174903
0.0949807, 0.182759
0.0916215, 0.182376
0.0916215, 0.1918
0.0916215, 0.202066
0.0916215, 0.213067
0.0916215, 0.224687
0.0916215, 0.236802
0.0872823, 0.232886
0.0872823, 0.244781
0.0872823, 0.256797
0.0872823, 0.268834
0.0872823, 0.2808
0.082605, 0.270967
0.082605, 0.2817
0.082605, 0.29217
0.082605, 0.302336
0.082605, 0.312161
0.0775325, 0.298094
0.0775325, 0.306509
0.0775325, 0.314565
0.0775325, 0.322262
0.0775325, 0.329606
0.0723491, 0.308591
0.0723491, 0.314714
0.0723491, 0.320556
0.0723491, 0.326139
0.0723491, 0.331485
0.067152, 0.324668
0.067152, 0.329431
0.067152, 0.334031
0.067152, 0.338491
0.067152, 0.34283
0.0620535, 0.334672
0.0620535, 0.338681
0.0620535, 0.342626
0.0620535, 0.346522
0.0620535, 0.350381
0.0569121, 0.341202
0.0569121, 0.344877
0.0569121, 0.348542
0.0569121, 0.352204
0.0569121, 0.355866
0.0516976, 0.346043
0.0516976, 0.349576
0.0516976, 0.353116
0.0516976, 0.356663
0.0516976, 0.360217
0.0466122, 0.350827
0.0466122, 0.354264
0.0466122, 0.357702
0.0466122, 0.361138
0.0466122, 0.36457
0.0466122, 0.367991
0.0412703, 0.359636
0.0412703, 0.36292
0.0412703, 0.366184
0.0412703, 0.369427
0.0412703, 0.372644
0.0354708, 0.350235
0.0354708, 0.353184
0.0354708, 0.356108
0.0354708, 0.35901
0.0354708, 0.361891
0.0300876, 0.312318
0.0300876, 0.314755
0.0300876, 0.31718
0.0300876, 0.319592
0.0300876, 0.321992
0.0244872, 0.268654
0.0244872, 0.27062
0.0244872, 0.272574
0.0244872, 0.274516
0.0244872, 0.276445
0.0182193, 0.216186
0.0182193, 0.217665
0.0182193, 0.219135
0.0182193, 0.220598
0.0182193, 0.222056
0.0123889, 0.167587
0.0123889, 0.168677
0.0123889, 0.169768
0.0123889, 0.17086
0.0123889, 0.171953
0.00704501, 0.128057
0.00704501, 0.128868
0.00704501, 0.129677
0.00704501, 0.130485
0.00704501, 0.131289
0.00181141, 0.106096
0.00181141, 0.106732
0.00181141, 0.10736
0.00181141, 0.107979
0.00181141, 0.108587
0.00181141, 0.109183
-0.0032624, 0
-0.0032624, 0
-0.0032624, 0
-0.0032624, 0
-0.0032624, 0
-0.00792521, 0
-0.00792521, 0
-0.00792521, 0
-0.00792521, 0
-0.00792521, 0
-0.0121966, 0
-0.0121966, 0
-0.0121966, 0
-0.0121966, 0
-0.0121966, 0
-0.0165509, 0
-0.0165509, 0
-0.0165509, 0
-0.0165509, 0
-0.0165509, 0
-0.0209169, 0
-0.0209169, 0
-0.0209169, 0
